epoch,epochs,batch,batches,lr,loss
36,100,16,19,0.0001392826436099147,0.2366028130054474
37,100,0,19,0.00013788981717381555,0.1996031552553177
37,100,4,19,0.00013788981717381555,0.18358564376831055
37,100,8,19,0.00013788981717381555,0.2065485119819641
37,100,12,19,0.00013788981717381555,0.24896448850631714
37,100,16,19,0.00013788981717381555,0.19370368123054504
38,100,0,19,0.0001365109190020774,0.1704293191432953
38,100,4,19,0.0001365109190020774,0.2295045107603073
38,100,8,19,0.0001365109190020774,0.20326295495033264
38,100,12,19,0.0001365109190020774,0.22141066193580627
38,100,16,19,0.0001365109190020774,0.22117038071155548
39,100,0,19,0.0001351458098120566,0.1368856579065323
39,100,4,19,0.0001351458098120566,0.2348065972328186
39,100,8,19,0.0001351458098120566,0.18018853664398193
39,100,12,19,0.0001351458098120566,0.14830058813095093
39,100,16,19,0.0001351458098120566,0.25674593448638916
40,100,0,19,0.00013379435171393607,0.17901164293289185
40,100,4,19,0.00013379435171393607,0.21849583089351654
40,100,8,19,0.00013379435171393607,0.22787751257419586
40,100,12,19,0.00013379435171393607,0.22120964527130127
40,100,16,19,0.00013379435171393607,0.16086187958717346
41,100,0,19,0.0001324564081967967,0.1590527594089508
41,100,4,19,0.0001324564081967967,0.17119336128234863
41,100,8,19,0.0001324564081967967,0.19935691356658936
41,100,12,19,0.0001324564081967967,0.2259932905435562
41,100,16,19,0.0001324564081967967,0.18682517111301422
42,100,0,19,0.00013113184411482872,0.1858300268650055
42,100,4,19,0.00013113184411482872,0.17985758185386658
42,100,8,19,0.00013113184411482872,0.21335554122924805
42,100,12,19,0.00013113184411482872,0.18322819471359253
42,100,16,19,0.00013113184411482872,0.19352957606315613
43,100,0,19,0.00012982052567368045,0.15096500515937805
43,100,4,19,0.00012982052567368045,0.1443248987197876
43,100,8,19,0.00012982052567368045,0.13919273018836975
43,100,12,19,0.00012982052567368045,0.1462249755859375
43,100,16,19,0.00012982052567368045,0.17254188656806946
44,100,0,19,0.00012852232041694363,0.16936103999614716
44,100,4,19,0.00012852232041694363,0.14729878306388855
44,100,8,19,0.00012852232041694363,0.17535260319709778
44,100,12,19,0.00012852232041694363,0.15318399667739868
44,100,16,19,0.00012852232041694363,0.12846240401268005
45,100,0,19,0.0001272370972127742,0.12533608078956604
45,100,4,19,0.0001272370972127742,0.15509790182113647
45,100,8,19,0.0001272370972127742,0.14753729104995728
45,100,12,19,0.0001272370972127742,0.15850061178207397
45,100,16,19,0.0001272370972127742,0.1362038254737854
46,100,0,19,0.00012596472624064645,0.14166472852230072
