time,epoch,loss,accuracy,precision,recall,auc,mcc_01,mcc_05,mcc_09,mcc_099
02:55:48,16,0.18211234705895185,0.940125,0.74876845,0.5194805,0.93806356,0.532073,0.59353894,0.32209724,0.07447794
03:05:57,17,0.1784050233438611,0.9410625,0.7459252,0.5343407,0.93983984,0.54307187,0.6013246,0.32134923,0.08658742
03:16:07,18,0.17805448234081267,0.94175,0.74857414,0.5412371,0.93992853,0.53718626,0.60678375,0.34485987,0.12632282
03:26:15,19,0.17803067540749906,0.9423125,0.7562777,0.5320402,0.93918514,0.5369406,0.60522187,0.35736594,0.115121104
03:36:28,20,0.17574821841344238,0.94284374,0.7604762,0.5463565,0.9448148,0.54608667,0.6155268,0.3680414,0.13274124
03:46:41,21,0.17016111926361918,0.94475,0.7661406,0.5560569,0.9474667,0.5551212,0.6245729,0.36971983,0.13049944
03:56:56,22,0.17171520978212357,0.94225,0.7572674,0.5371134,0.9473852,0.56929123,0.6085257,0.36765757,0.14042634
04:07:08,23,0.171617948602885,0.9451875,0.7787194,0.562968,0.9480932,0.5575699,0.63427156,0.38795727,0.18272917
04:17:16,24,0.16782554401829838,0.94525,0.77153736,0.560318,0.94986963,0.56763303,0.6296402,0.3714744,0.13632524
04:27:25,25,0.16636964042857288,0.9465,0.7654376,0.5927073,0.9514798,0.5722855,0.64569455,0.39437294,0.13533725
04:37:39,26,0.16696179296821356,0.945875,0.76846844,0.58344734,0.9496951,0.56930643,0.64158875,0.38281864,0.1385776
04:47:50,27,0.16910871149972082,0.9463438,0.773804,0.57527626,0.948155,0.5735773,0.6396759,0.38110024,0.1428264
04:58:00,28,0.16404805638641118,0.94771874,0.77272725,0.6052722,0.9534123,0.58225524,0.65658045,0.39778322,0.15462442
05:08:13,29,0.16718981917575002,0.94703126,0.7692308,0.59532005,0.9502204,0.5796526,0.64914536,0.36490732,0.14901946
05:18:23,30,0.1680605016872287,0.9473125,0.7740492,0.59429747,0.9497617,0.5685427,0.6509118,0.40027285,0.18121716
05:28:36,31,0.16792170011624694,0.9464688,0.7579263,0.60644495,0.9520386,0.57746136,0.6497693,0.37361494,0.11269727
05:38:48,32,0.16351436132192612,0.948375,0.78483325,0.59261817,0.95365894,0.5783535,0.6554142,0.4269098,0.189874
05:48:55,33,0.16422058446705343,0.9487187,0.7894495,0.592835,0.9516408,0.56674236,0.6577891,0.4356645,0.17140947
05:59:01,34,0.16150346541032196,0.94821876,0.7757928,0.6006224,0.9548195,0.5762263,0.6556972,0.4399929,0.18603788
06:09:09,35,0.15528159979358316,0.951875,0.7985427,0.63518584,0.9601772,0.6025415,0.68701154,0.4203162,0.15923512
06:19:20,36,0.14448058050870896,0.954625,0.798768,0.66907465,0.96664953,0.6206606,0.7069367,0.48950928,0.22860181
06:29:28,37,0.14325740701332687,0.95540625,0.804295,0.6777057,0.9673183,0.6246962,0.71454906,0.4705607,0.20631434
06:39:32,38,0.1392329474724829,0.9560625,0.79519546,0.6838235,0.9685534,0.63689935,0.7139157,0.4878929,0.2174984
06:49:49,39,0.13850916784256698,0.955375,0.79769015,0.6852549,0.9691938,0.63803864,0.71543777,0.50618976,0.2481179
07:00:01,40,0.13858396079391241,0.9561875,0.81363636,0.6743151,0.9689515,0.63553697,0.71752906,0.5232884,0.2706485
07:10:09,41,0.1356941031590104,0.9560937,0.80813473,0.6771084,0.97155845,0.63656956,0.71641546,0.51338065,0.25752196
07:20:20,42,0.13397626560553907,0.9569375,0.80844283,0.6935429,0.9722135,0.63993657,0.7257558,0.5076322,0.26450357
07:30:32,43,0.13560627933219074,0.9560625,0.80748665,0.6766632,0.97041523,0.628561,0.7158593,0.5162942,0.26868045
07:40:42,44,0.13408024237677454,0.9575313,0.8179226,0.68767124,0.9719303,0.63573945,0.7274177,0.52973497,0.29622462
07:50:54,45,0.13105250326916576,0.95825,0.8142514,0.6999312,0.9722698,0.6479269,0.7326099,0.5240704,0.26615116
08:01:03,46,0.1315497821420431,0.95690626,0.807974,0.68648463,0.97220206,0.639557,0.72179013,0.5325724,0.29404658
08:11:18,47,0.13427824074029923,0.95728123,0.811071,0.69294035,0.9698043,0.6416437,0.72686875,0.5081791,0.27298322
08:21:28,48,0.13050046648085117,0.9578125,0.8041074,0.7044983,0.9720209,0.64803267,0.72997826,0.5244416,0.29303762
08:31:41,49,0.12731244589015842,0.95775,0.8069483,0.70313036,0.97465503,0.6617365,0.73056567,0.53615427,0.31084502
08:41:49,50,0.13070487782731652,0.95825,0.8153967,0.7056424,0.97298706,0.6474352,0.7361509,0.52730685,0.26729706
08:51:58,51,0.12961581483855844,0.95834374,0.82027084,0.69073945,0.9728081,0.65009034,0.73061174,0.5352145,0.26716065
09:02:06,52,0.12800964964739978,0.958375,0.81571597,0.70154375,0.9736345,0.65352565,0.7342189,0.5340728,0.284779
09:12:13,53,0.12918730187602342,0.9580625,0.8071066,0.7090909,0.97267777,0.65365016,0.73393947,0.5203178,0.28310508
09:22:19,54,0.12564384929463268,0.96009374,0.82002336,0.7208904,0.97481406,0.6613036,0.7473938,0.5467461,0.28320253
09:32:22,55,0.1231810716688633,0.960625,0.8193676,0.7207928,0.9750863,0.6605561,0.747345,0.55226254,0.30643192
09:42:31,56,0.12834835698269306,0.9579688,0.8159583,0.69667923,0.97329867,0.6480401,0.7315298,0.5336761,0.29077592
09:52:42,57,0.12618183105811476,0.95875,0.8166733,0.70715016,0.974824,0.65603554,0.7378354,0.5178931,0.25777948
10:02:56,58,0.12540929111093282,0.9591563,0.81944996,0.7065292,0.97508305,0.65398717,0.7390506,0.5376035,0.27116063
10:13:10,59,0.1270112979542464,0.95825,0.8173879,0.7015332,0.9738703,0.655416,0.73492396,0.52828944,0.26519087
10:23:20,60,0.12528285614401102,0.9576875,0.81038004,0.6902193,0.9751905,0.66243595,0.725344,0.5329718,0.2717187
10:33:36,61,0.12604058380424976,0.95921874,0.8207813,0.7032436,0.97448707,0.6541747,0.7379801,0.5299181,0.26153865
10:43:41,62,0.12539633606374265,0.9590625,0.8176447,0.7102292,0.9749143,0.65693605,0.74009085,0.53750104,0.26932666
10:53:54,63,0.12385823548957706,0.95975,0.82011837,0.71418756,0.9755417,0.66400063,0.7437327,0.5424688,0.28295055
11:04:10,64,0.1236708939280361,0.95821875,0.8149622,0.7013699,0.97633994,0.6630591,0.7336826,0.5334597,0.28087017
11:14:26,65,0.11827600777335465,0.9615,0.82947284,0.72068006,0.97730345,0.66869235,0.75256383,0.5714086,0.30264884
11:24:49,66,0.12350397596694529,0.95940626,0.8155834,0.7155617,0.9754728,0.6671885,0.742111,0.5377872,0.24072178
11:35:01,67,0.1237275617532432,0.959125,0.8171832,0.71213675,0.9755661,0.65883064,0.7409097,0.5403302,0.25356254
11:45:10,68,0.12440700322203338,0.95953125,0.8128426,0.7175942,0.9748137,0.65699464,0.7419488,0.52057457,0.24098979
11:55:22,69,0.12279286346584559,0.9595625,0.8203337,0.71782684,0.976628,0.6645144,0.74562836,0.53850216,0.25271723
12:05:28,70,0.12068819009140133,0.9593125,0.81315684,0.7176228,0.97736347,0.6671182,0.74198365,0.5304317,0.26460454
12:18:16,71,0.12039691927842795,0.9595938,0.8085516,0.7250432,0.9756382,0.66975135,0.74381614,0.54808325,0.2731036
12:33:12,72,0.11961272020824254,0.9605,0.82186395,0.7204412,0.9778577,0.66511196,0.74826723,0.5624319,0.3029834
12:48:09,73,0.11698556024953723,0.9606562,0.822093,0.7261212,0.9784513,0.66971123,0.7514299,0.54013145,0.2641049
12:59:39,74,0.11687827007099987,0.96053123,0.82186395,0.72068965,0.9787657,0.67049474,0.74841547,0.5564392,0.2711877
13:09:48,75,0.11684596177749336,0.96146876,0.8268025,0.7273354,0.9782754,0.68011194,0.7547683,0.5452741,0.26441148
13:19:59,76,0.11745675524324178,0.9612188,0.8211538,0.73342496,0.97760874,0.6751889,0.75511044,0.5573124,0.27766445
13:30:12,77,0.1191180404368788,0.9602187,0.8173077,0.7269928,0.9784475,0.67556554,0.74935716,0.54052544,0.26246095
13:40:27,78,0.11768980887532234,0.9603438,0.8151293,0.72777396,0.97876036,0.6758766,0.74880165,0.5491208,0.2788256
13:50:40,79,0.11797011295519769,0.9610937,0.8225125,0.7322161,0.9772489,0.6814782,0.75505507,0.547125,0.2634596
14:00:51,80,0.11561506279930472,0.96096873,0.8161624,0.7348276,0.9798039,0.68203646,0.7533127,0.55960184,0.26635367
14:11:04,81,0.11387699616886675,0.96215624,0.8222307,0.74380165,0.98024,0.6893499,0.76154184,0.5611665,0.2643559
14:21:18,82,0.11613682626001537,0.96215624,0.82792825,0.74061435,0.97911143,0.6765019,0.76260954,0.55950534,0.2763813
14:31:29,83,0.11469697972945869,0.96246874,0.82210445,0.74819154,0.98047537,0.6878288,0.7639272,0.5686502,0.27885312
14:41:39,84,0.1161624363642186,0.9615,0.8223429,0.7325501,0.97896415,0.67712826,0.7553875,0.5566026,0.28479418
14:51:49,85,0.1178537677321583,0.9602187,0.81895554,0.72450376,0.9786386,0.678349,0.7488448,0.5452549,0.2814164
15:01:56,86,0.11169307824596762,0.96259373,0.82403916,0.74974287,0.98114336,0.6903753,0.7657249,0.56765443,0.27021748
15:12:05,87,0.11422480630502105,0.961875,0.81797326,0.7419355,0.9798602,0.6833428,0.75837994,0.5563348,0.27372885
15:22:21,88,0.11604710317216814,0.9620938,0.83010834,0.7348407,0.97819495,0.6819479,0.7606104,0.57077664,0.28483757
15:32:32,89,0.1133460340462625,0.9625625,0.8310397,0.74197954,0.9801569,0.68727905,0.76503605,0.5692497,0.281088
15:42:47,90,0.11644050731509924,0.96159375,0.8187841,0.73333335,0.9782489,0.67547506,0.7541574,0.5675809,0.2855296
15:52:54,91,0.11615638502873481,0.96084374,0.82669246,0.7263766,0.979641,0.6820094,0.7538486,0.5579266,0.28754193
16:03:00,92,0.11431081454083324,0.963125,0.83185154,0.7428374,0.9796937,0.68508804,0.7661985,0.5548728,0.2872297
16:13:13,93,0.11457566120103002,0.9623125,0.8290797,0.7372765,0.97883487,0.6854378,0.76151764,0.5575695,0.2667521
16:23:26,94,0.1185283007118851,0.96128124,0.8212782,0.73543525,0.97824943,0.6777958,0.7562478,0.5546044,0.28507447
16:33:37,95,0.1166356958374381,0.9615312,0.82825166,0.7319236,0.97827244,0.6817314,0.75788176,0.5600776,0.2846939
16:43:53,96,0.11513696099817752,0.9616563,0.8206107,0.7395941,0.9794451,0.6773259,0.75830185,0.55798864,0.28165197
16:54:03,97,0.11501444656774401,0.963,0.8367987,0.7352637,0.97931665,0.67953944,0.7645287,0.5595378,0.27694175
17:04:21,98,0.11286586647480726,0.96259373,0.8283295,0.7413021,0.9808146,0.68767095,0.7634151,0.560798,0.29249224
17:14:38,99,0.11486268634907901,0.9612188,0.8169231,0.7352025,0.97956455,0.6816606,0.7540168,0.5663298,0.28841355
